組み合わせ,共起回数
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 言う, 言う",108
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 言う, 言う",72
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 言う, 言う",72
"人, 居る, 差別, 差別, 為る, 無い, 無い, 言う, 言う",111
"人, 差別, 差別, 為る, 無い, 無い, 言う, 言う",147
"人, 差別, 差別, 為る, 為る, 無い, 無い, 言う, 言う",93
"人, 居る, 居る, 居る, 居る, 差別, 差別, 無い, 言う, 言う",62
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 言う, 言う",212
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 言う, 言う",448
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 言う, 言う",600
"人, 居る, 居る, 差別, 差別, 為る, 無い, 言う, 言う",474
"人, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 言う, 言う",601
"人, 居る, 差別, 差別, 為る, 無い, 言う, 言う",289
"人, 居る, 差別, 差別, 為る, 為る, 無い, 言う, 言う",305
"人, 差別, 差別, 為る, 無い, 言う, 言う",146
"人, 差別, 差別, 為る, 為る, 無い, 言う, 言う",118
"人, 居る, 居る, 居る, 居る, 差別, 差別, 言う, 言う",53
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 言う, 言う",203
"人, 居る, 居る, 居る, 差別, 差別, 為る, 言う, 言う",412
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る, 言う, 言う",600
"人, 居る, 居る, 差別, 差別, 為る, 言う, 言う",440
"人, 居る, 居る, 差別, 差別, 為る, 為る, 言う, 言う",611
"人, 居る, 差別, 差別, 為る, 言う, 言う",268
"人, 居る, 差別, 差別, 為る, 為る, 言う, 言う",323
"人, 差別, 差別, 為る, 言う, 言う",100
"人, 差別, 差別, 為る, 為る, 言う, 言う",96
"人, 差別, 差別, 無い, 無い, 無い, 無い, 言う",38
"人, 差別, 差別, 為る, 無い, 無い, 無い, 無い, 言う",98
"人, 居る, 差別, 差別, 為る, 為る, 無い, 無い, 無い, 言う",38
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 無い, 言う",156
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 無い, 言う",96
"人, 居る, 居る, 差別, 差別, 無い, 無い, 無い, 言う",147
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 無い, 言う",96
"人, 差別, 差別, 為る, 無い, 無い, 無い, 言う",238
"人, 差別, 差別, 為る, 為る, 無い, 無い, 無い, 言う",200
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 言う",144
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 言う",144
"人, 居る, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 言う",36
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 言う",36
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 言う",252
"人, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 無い, 言う",54
"人, 居る, 差別, 差別, 為る, 無い, 無い, 言う",270
"人, 居る, 差別, 差別, 為る, 為る, 無い, 無い, 言う",114
"人, 差別, 差別, 為る, 無い, 無い, 言う",310
"人, 差別, 差別, 為る, 為る, 無い, 無い, 言う",240
"人, 居る, 居る, 居る, 居る, 差別, 差別, 無い, 言う",124
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 言う",424
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 言う",896
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 言う",1200
"人, 居る, 居る, 差別, 差別, 為る, 無い, 言う",984
"人, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 言う",1256
"人, 居る, 差別, 差別, 為る, 無い, 言う",651
"人, 居る, 差別, 差別, 為る, 為る, 無い, 言う",765
"人, 差別, 差別, 為る, 無い, 言う",328
"人, 差別, 差別, 為る, 為る, 無い, 言う",334
"人, 居る, 居る, 居る, 居る, 差別, 差別, 言う",106
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 言う",406
"人, 居る, 居る, 居る, 差別, 差別, 為る, 言う",824
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る, 言う",1200
"人, 居る, 居る, 差別, 差別, 為る, 言う",874
"人, 居る, 居る, 差別, 差別, 為る, 為る, 言う",1231
"人, 居る, 差別, 差別, 為る, 言う",577
"人, 居る, 差別, 差別, 為る, 為る, 言う",744
"人, 差別, 差別, 為る, 言う",243
"人, 差別, 差別, 為る, 為る, 言う",278
"人, 居る, 居る, 居る, 居る, 差別, 差別, 無い",62
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 無い",212
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る",203
"人, 居る, 居る, 居る, 居る, 差別, 差別, 為る, 為る",300
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い",72
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い",72
"人, 居る, 居る, 居る, 差別, 差別, 無い, 無い, 無い",48
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 無い",48
"人, 居る, 居る, 居る, 差別, 差別, 為る, 無い",448
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る, 無い",600
"人, 居る, 居る, 居る, 差別, 差別, 為る",412
"人, 居る, 居る, 居る, 差別, 差別, 為る, 為る",600
"人, 居る, 居る, 差別, 差別, 無い, 無い, 無い",75
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い, 無い",84
"人, 居る, 居る, 差別, 差別, 為る, 無い, 無い",144
"人, 居る, 居る, 差別, 差別, 為る, 為る, 無い, 無い",54
"人, 居る, 居る, 差別, 差別, 為る, 無い",510
"人, 居る, 居る, 差別, 差別, 為る, 為る, 無い",655
"人, 居る, 居る, 差別, 差別, 為る",455
"人, 居る, 居る, 差別, 差別, 為る, 為る",656
"人, 居る, 差別, 差別, 無い, 無い, 無い",62
"人, 居る, 差別, 差別, 為る, 無い, 無い, 無い",81
"人, 居る, 差別, 差別, 為る, 無い, 無い",210
"人, 居る, 差別, 差別, 為る, 為る, 無い, 無い",165
"人, 居る, 差別, 差別, 為る, 無い",455
"人, 居る, 差別, 差別, 為る, 為る, 無い",568
"人, 居る, 差別, 差別, 為る",396
"人, 居る, 差別, 差別, 為る, 為る",547
"人, 差別, 差別, 無い, 無い, 無い",67
"人, 差別, 差別, 為る, 無い, 無い, 無い",147
"人, 差別, 差別, 為る, 無い, 無い",283
"人, 差別, 差別, 為る, 為る, 無い, 無い",231
"人, 差別, 差別, 為る, 無い",363
"人, 差別, 差別, 為る, 為る, 無い",385
"人, 差別, 差別, 為る",337
"人, 差別, 差別, 為る, 為る",566
"事, 人, 差別, 有る, 有る, 言う",37
"事, 人, 差別, 有る, 有る, 為る, 言う",73
"事, 人, 差別, 有る, 有る, 為る",62
"事, 人, 差別, 有る, 有る, 為る, 為る",36
"人, 居る, 差別, 有る, 有る, 言う, 言う",39
"人, 居る, 差別, 有る, 有る, 為る, 言う, 言う",48
"人, 居る, 差別, 有る, 有る, 為る, 言う",84
"人, 居る, 差別, 有る, 有る, 為る, 為る, 言う",51
"人, 居る, 差別, 有る, 有る, 為る",73
"人, 居る, 差別, 有る, 有る, 為る, 為る",69
"人, 差別, 有る, 有る, 言う, 言う",48
"人, 差別, 有る, 有る, 為る, 言う, 言う",57
"人, 差別, 有る, 有る, 為る, 言う",103
"人, 差別, 有る, 有る, 為る, 為る, 言う",57
"人, 差別, 有る, 有る, 為る",86
"人, 差別, 有る, 有る, 為る, 為る",75
"事, 人, 居る, 差別, 有る, 言う",39
"事, 人, 居る, 差別, 有る, 為る, 言う",77
"事, 人, 居る, 差別, 有る, 為る",65
"事, 人, 居る, 差別, 有る, 為る, 為る",54
"事, 事, 人, 差別, 有る, 無い, 無い, 言う, 言う",42
"事, 事, 人, 差別, 有る, 為る, 無い, 無い, 言う, 言う",150
"事, 事, 人, 差別, 有る, 為る, 無い, 無い, 言う",300
"事, 事, 人, 差別, 有る, 為る, 為る, 無い, 無い, 言う",432
"事, 事, 人, 差別, 有る, 為る, 無い, 無い",150
"事, 事, 人, 差別, 有る, 為る, 為る, 無い, 無い",216
"事, 事, 人, 差別, 有る, 無い, 言う, 言う",52
"事, 事, 人, 差別, 有る, 為る, 無い, 言う, 言う",184
"事, 事, 人, 差別, 有る, 為る, 無い, 言う",356
"事, 事, 人, 差別, 有る, 為る, 為る, 無い, 言う",510
"事, 事, 人, 差別, 有る, 為る, 無い",176
"事, 事, 人, 差別, 有る, 為る, 為る, 無い",254
"事, 事, 人, 差別, 有る, 言う",66
"事, 事, 人, 差別, 有る, 為る, 言う",191
"事, 事, 人, 差別, 有る, 為る",110
"事, 事, 人, 差別, 有る, 為る, 為る",122
"事, 人, 差別, 有る, 無い, 無い, 言う, 言う",42
"事, 人, 差別, 有る, 為る, 無い, 無い, 言う, 言う",126
"事, 人, 差別, 有る, 為る, 無い, 無い, 言う",258
"事, 人, 差別, 有る, 為る, 為る, 無い, 無い, 言う",330
"事, 人, 差別, 有る, 為る, 無い, 無い",144
"事, 人, 差別, 有る, 為る, 為る, 無い, 無い",177
"事, 人, 差別, 有る, 無い, 言う, 言う",63
"事, 人, 差別, 有る, 為る, 無い, 言う, 言う",183
"事, 人, 差別, 有る, 為る, 無い, 言う",356
"事, 人, 差別, 有る, 為る, 為る, 無い, 言う",452
"事, 人, 差別, 有る, 為る, 無い",210
"事, 人, 差別, 有る, 為る, 為る, 無い",258
"事, 人, 差別, 有る, 言う, 言う",35
"事, 人, 差別, 有る, 為る, 言う, 言う",95
"事, 人, 差別, 有る, 為る, 言う",217
"事, 人, 差別, 有る, 為る, 為る, 言う",230
"事, 人, 差別, 有る, 為る",209
"事, 人, 差別, 有る, 為る, 為る",315
"人, 居る, 差別, 有る, 無い, 言う",35
"人, 居る, 差別, 有る, 為る, 無い, 言う",91
"人, 居る, 差別, 有る, 為る, 無い",180
"人, 居る, 差別, 有る, 為る, 為る, 無い",221
"人, 居る, 差別, 有る, 言う, 言う, 言う",32
"人, 居る, 差別, 有る, 為る, 言う, 言う, 言う",52
"人, 居る, 差別, 有る, 為る, 言う, 言う",100
"人, 居る, 差別, 有る, 為る, 為る, 言う, 言う",48
"人, 居る, 差別, 有る, 為る, 言う",169
"人, 居る, 差別, 有る, 為る, 為る, 言う",105
"人, 居る, 差別, 有る, 為る",218
"人, 居る, 差別, 有る, 為る, 為る",273
"人, 差別, 有る, 無い, 無い, 言う",45
"人, 差別, 有る, 為る, 無い, 無い, 言う",105
"人, 差別, 有る, 為る, 無い, 無い",147
"人, 差別, 有る, 為る, 為る, 無い, 無い",156
"人, 差別, 有る, 無い, 言う, 言う",36
"人, 差別, 有る, 為る, 無い, 言う, 言う",95
"人, 差別, 有る, 為る, 無い, 言う",211
"人, 差別, 有る, 為る, 為る, 無い, 言う",229
"人, 差別, 有る, 為る, 無い",283
"人, 差別, 有る, 為る, 為る, 無い",316
"人, 差別, 有る, 言う, 言う",78
"人, 差別, 有る, 為る, 言う, 言う",123
"人, 差別, 有る, 為る, 言う",236
"人, 差別, 有る, 為る, 為る, 言う",179
"人, 差別, 有る, 為る",321
"人, 差別, 有る, 為る, 為る",454
"事, 事, 人, 差別, 無い, 無い, 言う, 言う",49
"事, 事, 人, 差別, 為る, 無い, 無い, 言う, 言う",166
"事, 事, 人, 差別, 為る, 無い, 無い, 言う",329
"事, 事, 人, 差別, 為る, 為る, 無い, 無い, 言う",462
"事, 事, 人, 差別, 為る, 無い, 無い",164
"事, 事, 人, 差別, 為る, 為る, 無い, 無い",231
"事, 事, 人, 差別, 無い, 言う, 言う",76
"事, 事, 人, 差別, 為る, 無い, 言う, 言う",239
"事, 事, 人, 差別, 為る, 無い, 言う",466
"事, 事, 人, 差別, 為る, 為る, 無い, 言う",641
"事, 事, 人, 差別, 為る, 無い",241
"事, 事, 人, 差別, 為る, 為る, 無い",341
"事, 事, 人, 差別, 言う, 言う",43
"事, 事, 人, 差別, 為る, 言う, 言う",125
"事, 事, 人, 差別, 為る, 言う",253
"事, 事, 人, 差別, 為る, 為る, 言う",329
"事, 事, 人, 差別, 為る",155
"事, 事, 人, 差別, 為る, 為る",194
"事, 人, 居る, 差別, 無い, 無い, 言う, 言う",69
"事, 人, 居る, 差別, 為る, 無い, 無い, 言う, 言う",138
"事, 人, 居る, 差別, 為る, 無い, 無い, 言う",322
"事, 人, 居る, 差別, 為る, 為る, 無い, 無い, 言う",354
"事, 人, 居る, 差別, 為る, 無い, 無い",205
"事, 人, 居る, 差別, 為る, 為る, 無い, 無い",243
"事, 人, 居る, 差別, 無い, 言う, 言う",87
"事, 人, 居る, 差別, 為る, 無い, 言う, 言う",207
"事, 人, 居る, 差別, 為る, 無い, 言う",479
"事, 人, 居る, 差別, 為る, 為る, 無い, 言う",603
"事, 人, 居る, 差別, 為る, 無い",323
"事, 人, 居る, 差別, 為る, 為る, 無い",443
"事, 人, 居る, 差別, 言う, 言う",72
"事, 人, 居る, 差別, 為る, 言う, 言う",150
"事, 人, 居る, 差別, 為る, 言う",320
"事, 人, 居る, 差別, 為る, 為る, 言う",371
"事, 人, 居る, 差別, 為る",234
"事, 人, 居る, 差別, 為る, 為る",294
"事, 人, 差別, 無い, 無い, 無い, 言う, 言う",37
"事, 人, 差別, 為る, 無い, 無い, 無い, 言う, 言う",69
"事, 人, 差別, 為る, 無い, 無い, 無い, 言う",143
"事, 人, 差別, 為る, 為る, 無い, 無い, 無い, 言う",142
"事, 人, 差別, 為る, 無い, 無い, 無い",77
"事, 人, 差別, 為る, 為る, 無い, 無い, 無い",80
"事, 人, 差別, 無い, 無い, 言う, 言う",102
"事, 人, 差別, 為る, 無い, 無い, 言う, 言う",216
"事, 人, 差別, 為る, 無い, 無い, 言う",445
"事, 人, 差別, 為る, 為る, 無い, 無い, 言う",489
"事, 人, 差別, 為る, 無い, 無い",252
"事, 人, 差別, 為る, 為る, 無い, 無い",285
"事, 人, 差別, 無い, 言う, 言う",152
"事, 人, 差別, 為る, 無い, 言う, 言う",341
"事, 人, 差別, 為る, 無い, 言う",678
"事, 人, 差別, 為る, 為る, 無い, 言う",788
"事, 人, 差別, 為る, 無い",434
"事, 人, 差別, 為る, 為る, 無い",553
"事, 人, 差別, 言う, 言う",106
"事, 人, 差別, 為る, 言う, 言う",216
"事, 人, 差別, 為る, 言う",427
"事, 人, 差別, 為る, 為る, 言う",466
"事, 人, 差別, 為る",386
"事, 人, 差別, 為る, 為る",554
"人, 居る, 居る, 居る, 居る, 差別, 無い, 無い",36
"人, 居る, 居る, 居る, 居る, 差別, 無い, 無い, 言う",72
"人, 居る, 居る, 居る, 居る, 差別, 為る, 無い, 無い",36
"人, 居る, 居る, 居る, 居る, 差別, 為る, 無い, 無い, 言う",36
"人, 居る, 居る, 居る, 居る, 差別, 無い, 言う, 言う",49
"人, 居る, 居る, 居る, 居る, 差別, 為る, 無い, 言う, 言う",124
"人, 居る, 居る, 居る, 居る, 差別, 為る, 無い, 言う",248
"人, 居る, 居る, 居る, 居る, 差別, 為る, 為る, 無い, 言う",300
"人, 居る, 居る, 居る, 居る, 差別, 為る, 無い",124
"人, 居る, 居る, 居る, 居る, 差別, 為る, 為る, 無い",150
"人, 居る, 居る, 居る, 居る, 差別, 言う, 言う",31
"人, 居る, 居る, 居る, 居る, 差別, 為る, 言う, 言う",106
"人, 居る, 居る, 居る, 居る, 差別, 為る, 言う",212
"人, 居る, 居る, 居る, 居る, 差別, 為る, 為る, 言う",300
"人, 居る, 居る, 居る, 居る, 差別, 為る",106
"人, 居る, 居る, 居る, 居る, 差別, 為る, 為る",150
"人, 居る, 居る, 居る, 差別, 無い, 無い, 無い",96
"人, 居る, 居る, 居る, 差別, 為る, 無い, 無い, 無い",96
"人, 居る, 居る, 居る, 差別, 無い, 無い, 無い, 言う",192
"人, 居る, 居る, 居る, 差別, 為る, 無い, 無い, 無い, 言う",96
"人, 居る, 居る, 居る, 差別, 為る, 無い, 無い",147
"人, 居る, 居る, 居る, 差別, 為る, 無い, 無い, 言う",294
"人, 居る, 居る, 居る, 差別, 無い, 無い, 言う",290
"人, 居る, 居る, 居る, 差別, 無い, 無い, 言う, 言う",145
"人, 居る, 居る, 居る, 差別, 無い, 言う, 言う",148
"人, 居る, 居る, 居る, 差別, 為る, 無い, 言う, 言う",302
"人, 居る, 居る, 居る, 差別, 為る, 無い, 言う",604
"人, 居る, 居る, 居る, 差別, 為る, 為る, 無い, 言う",612
"人, 居る, 居る, 居る, 差別, 為る, 無い",302
"人, 居る, 居る, 居る, 差別, 為る, 為る, 無い",306
"人, 居る, 居る, 居る, 差別, 言う, 言う",75
"人, 居る, 居る, 居る, 差別, 為る, 言う, 言う",227
"人, 居る, 居る, 居る, 差別, 為る, 言う",454
"人, 居る, 居る, 居る, 差別, 為る, 為る, 言う",606
"人, 居る, 居る, 居る, 差別, 為る",230
"人, 居る, 居る, 居る, 差別, 為る, 為る",306
"人, 居る, 居る, 差別, 無い, 無い, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 差別, 為る, 無い, 無い, 無い, 無い, 言う, 言う",36
"人, 居る, 居る, 差別, 為る, 無い, 無い, 無い, 言う, 言う",152
"人, 居る, 居る, 差別, 為る, 無い, 無い, 言う, 言う",249
"人, 居る, 居る, 差別, 為る, 為る, 無い, 無い, 言う, 言う",45
